_class_name,_created_at,_object_id,_updated_at,areaName,locationName,projectName
Project,2014-08-04T15:38:22.870Z,XARtB25cRv,2014-08-04T15:38:36.993Z,Holme,Aarhus,14-501 Apple (AFOC)
Project,2014-08-04T15:38:27.334Z,Eqz150WFEz,2014-08-04T15:38:42.257Z,Lystrup,Aarhus,14-501 Apple (AFOC)
Project,2014-08-04T15:39:05.614Z,IYMM0DbYUW,2014-08-04T15:39:41.454Z,Brussels_v2,Brussels,14-501 Apple (AFOC)
Project,2014-08-04T15:39:17.783Z,0L5DCR7X2g,2014-08-04T15:39:41.949Z,Grimbergen,Brussels,14-501 Apple (AFOC)
Project,2014-08-04T15:39:23.840Z,oDzUusZiMh,2014-08-04T15:39:42.369Z,Sint_Pieters_v3,Brussels,14-501 Apple (AFOC)
Project,2014-08-04T15:39:26.363Z,GhJwDfms0n,2014-08-04T15:39:42.781Z,Ukkel,Brussels,14-501 Apple (AFOC)
Project,2014-08-05T12:13:48.413Z,3caK47BCY1,2014-08-05T12:14:09.774Z,Farmington,Salt_Lake_City,14-501 Apple
Project,2014-08-05T12:13:54.348Z,S9JL1RwbHS,2014-08-05T12:14:11.186Z,Layton_v2,Salt_Lake_City,14-501 Apple
Project,2014-08-05T18:40:24.753Z,trRMqUsTGa,2014-08-05T18:40:52.828Z,Barrhead,Glasgow,14-501 Apple (AFOC)
Project,2014-08-05T18:40:33.251Z,qtF05Y4iDD,2014-08-05T18:40:54.181Z,Glasgow_CC,Glasgow,14-501 Apple (AFOC)
Project,2014-08-05T18:40:38.245Z,JQdduFzVO3,2014-08-05T18:40:57.120Z,Howwood,Glasgow,14-501 Apple (AFOC)
Project,2014-08-05T18:41:21.335Z,3PBc8Am7nM,2014-08-05T18:43:07.209Z,Amathyst,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:33.082Z,mx4xqRMyly,2014-08-05T18:43:08.110Z,Big_Game,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:39.111Z,sbyEAnRAHb,2014-08-05T18:43:08.534Z,Birch_Hills,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:41.618Z,LitVGHorIH,2014-08-05T18:43:09.000Z,Canyon,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:44.434Z,yrqLFYyom4,2014-08-05T18:43:09.461Z,Cathedral,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:45.978Z,jVw51sPpc1,2014-08-05T18:43:09.863Z,Crags,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:55.198Z,Tk4UMwyqo0,2014-08-05T18:43:10.728Z,Eagle_Peak,Yellowstone,14-501 Apple
Project,2014-08-05T18:41:57.961Z,i53pUXJEzY,2014-08-05T18:43:11.154Z,Lake,Yellowstone,14-501 Apple
Project,2014-08-05T18:42:02.861Z,CwFG7G5Z4R,2014-08-05T18:43:11.629Z,Mary_mtn,Yellowstone,14-501 Apple
Project,2014-08-05T18:42:35.808Z,rcTxaFBmjS,2014-08-05T18:43:13.858Z,Purple_mtn,Yellowstone,14-501 Apple
Project,2014-08-05T18:42:38.225Z,XxfMRGRMrb,2014-08-05T18:43:14.289Z,Trident,Yellowstone,14-501 Apple
Project,2014-08-05T12:13:54.348Z,S9JL1RwbHS,2014-08-05T12:14:11.186Z,Layton_v2,Salt_Lake_City,14-501 Apple
Project,2014-08-07T12:11:32.758Z,n48RJxCcEs,2014-08-07T12:12:11.407Z,Lund_v2,Malmo,14-501 Apple (AFOC)
Project,2014-08-07T12:11:35.706Z,jI0yUzbISG,2014-08-07T12:12:13.362Z,Malmo_v2,Malmo,14-501 Apple (AFOC)
Project,2014-08-07T12:17:11.377Z,KVbU2T9xJ7,2014-08-07T12:19:04.603Z,1_Mtns4_9,Kauai,14-501 Apple
Project,2014-08-07T12:16:56.663Z,KIWyuB6md6,2014-08-07T12:19:04.992Z,1_Mtsns3_9,Kauai,14-501 Apple
Project,2014-08-07T12:16:45.554Z,bJEUA59u92,2014-08-07T12:19:05.391Z,1_Mtns1_9,Kauai,14-501 Apple
Project,2014-08-07T12:16:32.112Z,7x4HvHYHTX,2014-08-07T12:19:05.873Z,1_Linhue_9,Kauai,14-501 Apple
Project,2014-08-07T12:16:20.053Z,YMnHREBWjc,2014-08-07T12:19:07.702Z,1_Kapaa_9,Kauai,14-501 Apple
Project,2014-08-07T12:28:03.758Z,aOHSQIRxL5,2014-08-07T13:04:50.419Z,Ekangen,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T12:28:07.419Z,5ThjjNroiD,2014-08-07T13:04:50.841Z,Kallso,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T12:28:11.428Z,4wDHOpU1ql,2014-08-07T13:04:51.215Z,Linkoping,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T12:28:13.497Z,zUymy65ov2,2014-08-07T13:04:51.611Z,Sigtuna,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T12:39:15.951Z,nrtis70vsY,2014-08-07T13:04:52.483Z,Tornevik,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T13:04:24.943Z,8yWNhHvNgz,2014-08-07T13:04:52.946Z,Uppsala,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T13:04:29.288Z,VlZnrLQknP,2014-08-07T13:04:53.294Z,Vallentuna,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T13:04:31.910Z,82KKx1my4h,2014-08-07T13:04:54.783Z,Visby,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T13:18:23.339Z,sIE28TVBtH,2014-08-07T13:19:11.346Z,Burke_v2,Madison,14-501 Apple
Project,2014-08-07T13:18:36.490Z,IRIK2vEBB6,2014-08-07T13:19:12.599Z,Towers_v2,Madison,14-501 Apple
Project,2014-08-07T13:18:39.739Z,PrBljSqjjh,2014-08-07T13:19:16.686Z,Verona_v2,Madison,14-501 Apple
Project,2014-08-07T13:19:33.540Z,Db32qehOLW,2014-08-07T13:19:50.704Z,Gothenburg_v2,Gothenburg,14-501 Apple (AFOC)
Project,2014-08-07T13:19:37.407Z,S7iQGV0ErO,2014-08-07T13:19:51.288Z,Ockero,Gothenburg,14-501 Apple (AFOC)
Project,2014-08-07T13:19:42.174Z,dUUpCOPbOy,2014-08-07T13:19:56.586Z,Partille,Gothenburg,14-501 Apple (AFOC)
Project,2014-08-07T12:16:20.053Z,YMnHREBWjc,2014-08-07T12:19:07.702Z,1_Kapaa_9,Kauai,14-501 Apple
Project,2014-08-07T13:20:24.853Z,cavsHRNQpu,2014-08-07T13:20:48.159Z,Buxtehude,Hamburg,14-501 Apple (AFOC)
Project,2014-08-07T13:20:31.163Z,Y6FQEYjCdg,2014-08-07T13:21:00.962Z,Hamburg_CC,Hamburg,14-501 Apple (AFOC)
Project,2014-08-07T13:20:35.713Z,OHizOQvuIa,2014-08-07T13:20:50.466Z,Pinneburg,Hamburg,14-501 Apple (AFOC)
Project,2014-08-07T13:20:40.216Z,5eGezUSuAu,2014-08-07T13:20:52.273Z,Seevetal,Hamburg,14-501 Apple (AFOC)
Project,2014-08-07T18:44:11.163Z,uh7OiM6GPp,2014-08-07T18:45:14.314Z,Kiel_cc,Kiel,14-501 Apple (AFOC)
Project,2014-08-07T18:45:44.756Z,8JBU0IdAr0,2014-08-07T18:46:55.516Z,Aalsmeer,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:45:50.058Z,mgaVbe2oRW,2014-08-07T18:46:56.401Z,Diemen,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T13:04:24.943Z,8yWNhHvNgz,2014-08-07T13:04:52.946Z,Uppsala,Sweden,14-501 Apple (AFOC)
Project,2014-08-07T18:46:29.648Z,To2ltgBV0Q,2014-08-07T18:46:59.305Z,Zuidoost,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-07T18:49:20.853Z,cpNdVgrW52,2014-08-07T18:50:11.807Z,Ekangen,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:22.853Z,V9UXbebiUq,2014-08-07T18:50:12.235Z,Kallso,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:29.658Z,YS9owDqRl4,2014-08-07T18:50:13.286Z,Sigtuna,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:44.406Z,viomT6KWy0,2014-08-07T18:50:14.589Z,Uppsala,Stockholm,14-501 Apple (AFOC)
Project,2014-08-07T18:49:53.077Z,XdY7W7UcnA,2014-08-07T18:50:16.468Z,Visby,Stockholm,14-501 Apple (AFOC)
Project,2014-08-13T18:07:27.774Z,S9nGeDQUhK,2014-08-13T18:08:33.663Z,Heuchuraba,Santiago,14-501 Apple (AFOC)
Project,2014-08-07T13:19:42.174Z,dUUpCOPbOy,2014-08-07T13:19:56.586Z,Partille,Gothenburg,14-501 Apple (AFOC)
Project,2014-08-13T18:07:14.581Z,ZTxrvQuJ5b,2014-08-13T18:08:32.787Z,Calera_de_Tango,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:23.247Z,YM2gfgNB9x,2014-08-13T18:08:33.262Z,Costanera_Norte,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:29.687Z,V6oxDGimmu,2014-08-13T18:08:34.115Z,Lampa,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:33.456Z,CMtDqXjTYv,2014-08-13T18:08:34.494Z,Mtn_NE,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:41.306Z,TOynXSnBYQ,2014-08-13T18:08:35.074Z,Mtn_SE,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:50.827Z,j6b9vSpThz,2014-08-13T18:08:35.285Z,Pirque,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:53.424Z,ufjWkBRiTb,2014-08-13T18:08:35.683Z,Pucara,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:07:56.455Z,pjD829GRZp,2014-08-13T18:08:36.080Z,Pudahuel,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:08:02.995Z,1t0cnKmGOs,2014-08-13T18:08:38.097Z,Santiago,Santiago,14-501 Apple (AFOC)
Project,2014-08-13T18:13:24.242Z,LEIphrUTKg,2014-08-13T18:25:08.522Z,Castle_Rock,Monterey,14-501 Apple
Project,2014-08-07T18:46:29.648Z,To2ltgBV0Q,2014-08-07T18:46:59.305Z,Zuidoost,Amsterdam,14-501 Apple (AFOC)
Project,2014-08-15T12:37:48.619Z,TYopsBSGxd,2014-08-15T12:39:03.807Z,FPL 01,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:37:50.267Z,dn1R55ohug,2014-08-15T12:39:04.236Z,FPL 02,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:10.350Z,YoPyHDGjIn,2014-08-15T12:39:04.646Z,FPL 03,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:12.047Z,t0a6awMVtb,2014-08-15T12:39:05.111Z,FPL 04,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:16.488Z,LBMgOjRQ3q,2014-08-15T12:39:05.585Z,FPL 05,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:19.353Z,645ZecHYzq,2014-08-15T12:39:06.058Z,FPL 06,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:21.934Z,LTiEgz1nD3,2014-08-15T12:39:06.535Z,FPL 07,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:24.482Z,OqDmmzJkSd,2014-08-15T12:39:06.930Z,FPL 08,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:26.662Z,zzsHCpgBJD,2014-08-15T12:39:07.368Z,FPL 09,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:38:30.137Z,r2AZunTnhi,2014-08-15T12:39:07.804Z,FPL 10,Arlington_Heights,14-501 Apple
Project,2014-08-13T18:07:33.456Z,CMtDqXjTYv,2014-08-13T18:08:34.494Z,Mtn_NE,Santiago,14-501 Apple (AFOC)
Project,2014-08-15T12:38:36.237Z,d5Hw6J4lY5,2014-08-15T12:39:13.488Z,FPL 12,Arlington_Heights,14-501 Apple
Project,2014-08-15T12:39:46.125Z,tm87GgppfQ,2014-08-15T12:40:24.941Z,Bull_Ridge,Lake_Powell,14-501 Apple
Project,2014-08-15T12:39:54.726Z,B1w22Atzjf,2014-08-15T12:40:25.766Z,Gunsight_Butte,Lake_Powell,14-501 Apple
Project,2014-08-15T12:39:49.175Z,YIizDdawuR,2014-08-15T12:40:25.318Z,Dougi,Lake_Powell,14-501 Apple
Project,2014-08-15T12:39:58.800Z,J7Zz7egKgJ,2014-08-15T12:40:26.213Z,Page,Lake_Powell,14-501 Apple
Project,2014-08-15T12:40:10.109Z,7BfUMiv1JL,2014-08-15T12:40:28.004Z,Powell,Lake_Powell,14-501 Apple
Project,2014-08-15T14:05:20.177Z,tg2TpGw3pl,2014-08-15T14:05:32.275Z,SW_v2,Kansas_City,14-501 Apple
Project,2014-08-15T14:05:47.862Z,aIPcGFVQzT,2014-08-15T14:06:17.507Z,Blackpool_CC,Blackpool,14-501 Apple (AFOC)
Project,2014-08-15T14:05:51.757Z,MzTrKSFkUg,2014-08-15T14:06:17.969Z,Clifton_v2,Blackpool,14-501 Apple (AFOC)
Project,2014-08-15T14:05:57.322Z,XANIVrdGBj,2014-08-15T14:06:18.531Z,Staining_v2,Blackpool,14-501 Apple (AFOC)
Project,2014-08-15T14:06:01.074Z,F8aWwCRDNg,2014-08-15T14:06:19.730Z,Thornton,Blackpool,14-501 Apple (AFOC)
Project,2014-08-15T14:06:37.196Z,QkyiBsfMLC,2014-08-15T14:06:46.615Z,Brough,Hull,14-501 Apple (AFOC)
Project,2014-08-15T14:06:39.364Z,pLSvKAvFw4,2014-08-15T14:06:53.781Z,Hull,Hull,14-501 Apple (AFOC)
Project,2014-08-15T14:08:07.110Z,FuyqvCxmOi,2014-08-15T14:08:32.054Z,Gretham_v2,Middlesbrough,14-501 Apple (AFOC)
Project,2014-08-15T12:38:26.662Z,zzsHCpgBJD,2014-08-15T12:39:07.368Z,FPL 09,Arlington_Heights,14-501 Apple
Project,2014-08-15T14:08:17.197Z,jHmCbeVXgj,2014-08-15T14:08:33.778Z,Missing_Piece_v2,Middlesbrough,14-501 Apple (AFOC)
Project,2014-08-15T17:11:27.361Z,2oBtdPOqXL,2014-08-15T17:11:53.125Z,Ft_erie,Welland,14-501 Apple
Project,2014-08-15T17:11:41.072Z,rn8kp49EPF,2014-08-15T17:11:54.396Z,Welland,Welland,14-501 Apple
Project,2014-08-18T12:31:10.008Z,PIvnjua62u,2014-08-18T12:32:15.036Z,LKP01,Prague,14-501 Apple (AFOC)
Project,2014-08-18T12:31:19.312Z,EVNeX9Cczf,2014-08-18T12:32:15.389Z,Prague_Airport_v3,Prague,14-501 Apple (AFOC)
Project,2014-08-18T12:31:26.554Z,DP8dlNatlr,2014-08-18T13:37:23.969Z,Prague_Airport_v4,Prague,14-501 Apple (AFOC)
Project,2014-08-18T12:32:51.955Z,AyTi1nsb4C,2014-08-18T12:32:59.399Z,Pittsburgh_v2,Pittsburgh,14-501 Apple
Project,2014-08-18T12:57:09.979Z,Xc3FkwK39k,2014-08-18T12:57:35.201Z,Airport_Breme_v2,Bremen,14-501 Apple (AFOC)
Project,2014-08-18T12:57:16.038Z,ttZNCUQozT,2014-08-18T12:57:35.605Z,Horn_Lehe_v2,Bremen,14-501 Apple (AFOC)
Project,2014-08-18T12:57:21.858Z,kyc8Dr7HqK,2014-08-18T12:57:37.248Z,Vegesack,Bremen,14-501 Apple (AFOC)
Project,2014-08-18T13:18:38.353Z,Kcp8V0MGUy,2014-08-18T13:18:48.085Z,Mechelen_v4,Antwerp,14-501 Apple (AFOC)
Project,2014-08-18T16:19:59.603Z,3ucWCDcnJa,2014-08-18T16:21:26.777Z,Bellavista,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:31.128Z,HVbAjzwgCt,2014-08-18T16:21:20.950Z,Coronel_v2,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:36.813Z,IYYujNR3Rv,2014-08-18T16:21:20.523Z,El_Peral,Concepcion,14-501 Apple (AFOC)
Project,2014-08-15T14:08:07.110Z,FuyqvCxmOi,2014-08-15T14:08:32.054Z,Gretham_v2,Middlesbrough,14-501 Apple (AFOC)
Project,2014-08-18T16:20:51.047Z,lnnMTyfFXq,2014-08-18T16:21:19.750Z,Macho_Granciela,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:40.750Z,svCmuqHxD8,2014-08-18T16:21:20.145Z,Hualgui,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:26.704Z,agmGKKquuP,2014-08-18T16:21:21.367Z,Concepcion_v2,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:21.133Z,wDCHgstR08,2014-08-18T16:21:21.781Z,Concepcion_East,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:10.653Z,zjM05BEyMp,2014-08-18T16:21:27.956Z,Chiguayante,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T16:20:04.687Z,girP1GFbZW,2014-08-18T16:21:24.851Z,Candelaria_v2,Concepcion,14-501 Apple (AFOC)
Project,2014-08-18T12:31:26.554Z,DP8dlNatlr,2014-08-18T13:37:23.969Z,Prague_Airport_v4,Prague,14-501 Apple (AFOC)
Project,2014-08-19T16:17:00.719Z,cmOChW2SxD,2014-08-19T16:17:22.357Z,Blaydon,Newcastle,14-501 Apple (AFOC)
Project,2014-08-18T12:57:09.979Z,Xc3FkwK39k,2014-08-18T12:57:35.201Z,Airport_Breme_v2,Bremen,14-501 Apple (AFOC)
Project,2014-08-19T16:17:12.459Z,tD3gT6UTbx,2014-08-19T16:17:29.022Z,Sunderland,Newcastle,14-501 Apple (AFOC)
Project,2014-08-19T16:16:37.361Z,9uud9wgTIC,2014-08-19T16:17:21.379Z,Airport_Newcastle,Newcastle,14-501 Apple (AFOC)
Project,2014-08-19T16:20:15.176Z,k6x3H1kgYk,2014-08-19T16:20:41.276Z,Hannover_cc,Hannover,14-501 Apple (AFOC)
Project,2014-08-19T16:20:19.804Z,3MFH8g2xsp,2014-08-19T16:20:41.703Z,Laatzen,Hannover,14-501 Apple (AFOC)
Project,2014-08-19T16:20:32.130Z,WBdvtK2ZQX,2014-08-19T16:20:43.494Z,Ronnenberg,Hannover,14-501 Apple (AFOC)
Project,2014-08-19T16:20:12.356Z,P61tb1Oke6,2014-08-19T16:20:40.810Z,Airport_Hannover,Hannover,14-501 Apple (AFOC)
Project,2014-08-19T16:21:43.810Z,ImemtBgomD,2014-08-19T16:22:02.382Z,Brussels_v3,Brussels,14-501 Apple (AFOC)
Project,2014-08-19T16:21:49.519Z,XTu73aB6EC,2014-08-19T16:22:02.915Z,Grimbergen_v2,Brussels,14-501 Apple (AFOC)
Project,2014-08-19T16:21:54.564Z,ff9PfZpGN5,2014-08-19T16:22:04.206Z,Tervuren,Brussels,14-501 Apple (AFOC)
Project,2014-08-19T16:54:40.045Z,IYTWJe9OA1,2014-08-19T16:55:10.107Z,Eder,Lake_Tahoe,14-501 Apple
Project,2014-08-19T16:54:41.529Z,8i9gWbhi2N,2014-08-19T16:55:10.535Z,Hinton,Lake_Tahoe,14-501 Apple
Project,2014-08-19T16:54:44.864Z,e7myZ9Qx7h,2014-08-19T16:55:11.843Z,Truckee,Lake_Tahoe,14-501 Apple
Project,2014-08-18T16:20:04.687Z,girP1GFbZW,2014-08-18T16:21:24.851Z,Candelaria_v2,Concepcion,14-501 Apple (AFOC)
Project,2014-08-20T13:46:30.658Z,90w2HRmMZy,2014-08-20T13:48:56.444Z,Corner_mtn,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:46:36.688Z,zyRxt7IiL3,2014-08-20T13:48:56.808Z,Flattop_v2,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:47:26.369Z,8GAA8gw8ZC,2014-08-20T13:48:58.058Z,Mountainside,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:48:21.432Z,fmgOO2iyeH,2014-08-20T13:48:58.889Z,Penuelas,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:46:44.306Z,PO5Dikwr6d,2014-08-20T13:48:57.193Z,Las_Palmas_v2,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:46:55.657Z,w7r5Zp3kws,2014-08-20T13:48:57.623Z,Los_Quillayes,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:47:36.976Z,4fjFx9lIkh,2014-08-20T13:48:58.490Z,Penablanca_v2,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:48:25.382Z,8tB3BJ6tx1,2014-08-20T13:48:59.365Z,Quilpue,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-20T13:48:29.783Z,aYIDTpTDmC,2014-08-20T13:48:59.785Z,Stadium,Valparaiso,14-501 Apple (AFOC)
Project,2014-08-21T12:39:50.998Z,z2QFc36Jm5,2014-08-21T12:40:00.538Z,Pinneburg_v2,Hamburg,14-501 Apple (AFOC)
Project,2014-08-21T12:40:31.945Z,Rrw1gWvms0,2014-08-21T12:40:45.865Z,Weatherby_Lake_v2,Kansas_City,14-501 Apple
Project,2014-08-21T12:41:02.744Z,A5pYN3wFYz,2014-08-21T12:41:12.295Z,Clifton_v3,Blackpool,14-501 Apple (AFOC)
Project,2014-08-25T12:01:41.970Z,9jRyL6Z9QN,2014-08-25T12:02:15.429Z,Biddulph,Stoke_on_Trent,14-501 Apple (AFOC)
Project,2014-08-25T12:01:49.319Z,gwqtOEzBV5,2014-08-25T12:02:19.273Z,Silverdale_v2,Stoke_on_Trent,14-501 Apple (AFOC)
Project,2014-08-25T12:03:39.865Z,cGtwNNZlzr,2014-08-25T12:04:07.527Z,Sheffield,Sheffield,14-501 Apple (AFOC)
Project,2014-08-25T12:03:50.981Z,WP2WwkFPuo,2014-08-25T12:04:08.637Z,Stannington,Sheffield,14-501 Apple (AFOC)
Project,2014-08-25T12:04:28.481Z,oMMg2YHLvQ,2014-08-25T12:04:38.365Z,Long_Eaton_v3,Nottingham,14-501 Apple (AFOC)
Project,2014-08-25T15:38:20.551Z,Ra1P1NpaQb,2014-08-25T15:38:31.478Z,WTC_Higher,New_York,14-501 Apple
Project,2014-08-25T20:14:51.776Z,jZMxu9zPdO,2014-08-25T20:15:08.981Z,Broughton_v3,Preston,14-501 Apple (AFOC)
Project,2014-08-25T20:14:54.906Z,LHDpXCsqme,2014-08-25T20:15:09.302Z,Chorley_v2,Preston,14-501 Apple (AFOC)
Project,2014-08-25T20:14:59.286Z,SswKNsI38m,2014-08-25T20:15:28.799Z,Penwortham,Preston,14-501 Apple (AFOC)
Project,2014-08-28T12:52:05.184Z,o4NQ6EUey3,2014-08-28T12:52:19.474Z,Ludwingsfelde,Berlin,14-501 Apple (AFOC)
Project,2014-08-28T12:52:11.097Z,yJxpNeEztj,2014-08-28T12:52:20.654Z,Zeuthen,Berlin,14-501 Apple (AFOC)
Project,2014-08-29T16:14:40.851Z,p0R98idv5R,2014-08-29T16:15:11.102Z,Airport_Koln,Cologne,14-501 Apple (AFOC)
Project,2014-08-29T16:14:46.479Z,nvbxJecq28,2014-08-29T16:15:11.474Z,Bergisch,Cologne,14-501 Apple (AFOC)
Project,2014-08-29T16:14:54.593Z,W2NT31Prgh,2014-08-29T16:15:12.112Z,Dormagen_v2,Cologne,14-501 Apple (AFOC)
Project,2014-08-29T16:15:00.431Z,imtbKlfxhL,2014-08-29T16:15:13.334Z,Frechen,Cologne,14-501 Apple (AFOC)
Project,2014-08-29T16:15:34.821Z,YnERWFB5Ax,2014-08-29T16:15:45.786Z,Columbia,Columbia,14-501 Apple
Project,2014-08-29T16:16:06.580Z,eAlgdLMe2u,2014-08-29T16:16:12.440Z,Springfield_Mo,Springfield_Mo,14-501 Apple
Project,2014-08-29T16:16:30.231Z,Wqa4o0tow9,2014-08-29T16:16:49.814Z,Sandia_Heights,Albuguerque,14-501 Apple
Project,2014-08-29T16:16:38.707Z,ujfqGUJdBi,2014-08-29T16:16:50.878Z,Albuguerque,Albuguerque,14-501 Apple
Project,2014-08-29T16:17:13.571Z,hLlVTTibje,2014-08-29T16:18:10.317Z,Colchester,Essex,14-501 Apple
Project,2014-08-29T16:17:16.791Z,781OqmkvHa,2014-08-29T16:18:06.881Z,East_Lyme,Essex,14-501 Apple
Project,2014-08-29T16:19:05.960Z,0Ndev9zcoD,2014-08-29T16:19:54.435Z,Cocoa,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:11.543Z,ZIXGE4gJOh,2014-08-29T16:19:54.945Z,Lake_Harney,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:14.457Z,AMIydQ01d7,2014-08-29T16:19:55.320Z,Mims,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:19.740Z,icaPFVc7oI,2014-08-29T16:19:55.817Z,Mosquito_Lagoon,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:23.504Z,1MK50FtfUP,2014-08-29T16:19:56.334Z,Palm_Bay,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:26.381Z,NQt3rVdGAr,2014-08-29T16:19:56.954Z,Poinsett,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:30.941Z,I3A5LWscql,2014-08-29T16:20:00.384Z,Titusville,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:20:29.419Z,d1aBKs4sH0,2014-08-29T16:20:49.094Z,Halifax,Halifax,14-501 Apple
Project,2014-08-29T19:48:13.011Z,8mxomr6qOY,2014-08-29T19:48:23.757Z,Munster,Munster,14-501 Apple (AFOC)
Project,2014-08-29T19:48:59.706Z,BjG2hfmBkK,2014-08-29T19:49:41.904Z,Altoona,Des_Moines,14-501 Apple
Project,2014-08-29T19:49:12.026Z,bZPd0IrrWi,2014-08-29T19:49:42.272Z,Ankeny,Des_Moines,14-501 Apple
Project,2014-08-29T19:49:15.281Z,Rbc5sxceF8,2014-08-29T19:49:42.650Z,Waukee,Des_Moines,14-501 Apple
Project,2014-08-29T19:50:11.789Z,CC3AiitN3e,2014-08-29T19:51:00.536Z,Bon_Air,Richmond,14-501 Apple
Project,2014-08-29T19:50:43.285Z,dTBLdMkR1K,2014-08-29T19:51:02.972Z,Wyndham,Richmond,14-501 Apple
Project,2014-08-29T20:38:15.808Z,PIaiPD8mPb,2014-08-29T20:39:03.711Z,Newport,Newport,14-501 Apple
Project,2014-08-29T20:38:25.189Z,bbqYC0496c,2014-08-29T20:39:04.816Z,Gosnold,Newport,14-501 Apple
Project,2014-09-03T12:40:50.074Z,gp5mC0Szdl,2014-09-03T12:41:05.079Z,IL/WI/MI,Aggregate Industries,14-558
Project,2014-09-04T19:49:01.151Z,OE6O1t1UYB,2014-09-04T19:49:24.170Z,Leiden,The_Hague,14-501 Apple (AFOC)
Project,2014-08-29T16:19:19.740Z,icaPFVc7oI,2014-08-29T16:19:55.817Z,Mosquito_Lagoon,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:19:30.941Z,I3A5LWscql,2014-08-29T16:20:00.384Z,Titusville,Kennedy_Space_Center,14-501 Apple
Project,2014-08-29T16:20:29.419Z,d1aBKs4sH0,2014-08-29T16:20:49.094Z,Halifax,Halifax,14-501 Apple
Project,2014-09-05T15:32:12.013Z,8dGxsZHckz,2014-09-05T15:32:21.207Z,Pentwortham_1500,Preston,14-501 Apple (AFOC)
Project,2014-09-05T15:33:04.948Z,MoFbInuiFf,2014-09-05T15:34:05.810Z,Coram,Long_Island,14-501 Apple
Project,2014-09-05T15:33:27.708Z,jhHA7R53Dt,2014-09-05T15:34:07.790Z,Islands,Long_Island,14-501 Apple
